"sample_id","plate_no","generation","read_no","week_no","cocktail_no","human_crystal","class3_crystal","class3_clear","class3_other"
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780660200803141809",2,"C1389",0,0.412,0.287,0.301
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780181200803141815",2,"C0490",0,0.42925,0.155,0.41575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781019200803141803",2,"C0639",0,0.45125,0.095,0.45375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780487200803141811",2,"C0314",0,0.4515,0.08725,0.46125
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781385200803141758",2,"C0095",0,0.44025,0.086,0.47375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780163200803141815",2,"C0677",0,0.411,0.2275,0.3615
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780569200803141810",2,"C0515",0,0.40975,0.15875,0.4315
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781078200803141802",2,"C0930",0,0.40425,0.17575,0.42
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781456200803141757",2,"C1144",0,0.43525,0.274,0.29075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781443200803141757",2,"C0373",0,0.396,0.2745,0.3295
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780948200803141805",2,"C1497",0,0.39825,0.291,0.31075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780930200803141804",2,"C1301",0,0.4355,0.273,0.2915
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781294200803141759",2,"C0948",0,0.45925,0.097,0.44375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780267200803141814",2,"C0595",0,0.3925,0.19525,0.41225
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780803200803141806",2,"C0249",0,0.4035,0.16575,0.43075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781182200803141801",2,"C0848",0,0.42175,0.31,0.26825
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780329200803141813",2,"C0119",0,0.3965,0.28175,0.32175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780151200803141815",2,"C0674",0,0.4445,0.09275,0.46275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781148200803141802",2,"C1511",0,0.3955,0.27975,0.32475
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780355200803141813",2,"C0689",0,0.39825,0.2025,0.39925
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780695200803141808",2,"C0330",0,0.453,0.085,0.462
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780519200803141810",2,"C0322",0,0.457,0.08175,0.46125
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781377200803141758",2,"C0093",0,0.408,0.276,0.316
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780230200803141814",2,"C0790",0,0.44375,0.11775,0.4385
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780802200803141806",2,"C0825",0,0.424,0.19675,0.37925
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780053200803141816",2,"C0386",0,0.4035,0.22475,0.37175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781040200803141803",2,"C1412",0,0.39475,0.2935,0.31175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780763200803141808",2,"C0719",0,0.47875,0.12175,0.3995
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780369200803141813",2,"C0501",0,0.4675,0.136,0.3965
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781154200803141801",2,"C0841",0,0.458,0.10375,0.43825
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781207200803141800",2,"C0650",0,0.3955,0.242,0.3625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780303200803141813",2,"C0304",0,0.402,0.20225,0.39575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780527200803141810",2,"C0324",0,0.4125,0.1725,0.415
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781263200803141759",2,"C0364",0,0.4435,0.2015,0.355
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780913200803141804",2,"C0529",0,0.41475,0.18525,0.4
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780264200803141814",2,"C1362",0,0.399,0.29075,0.31025
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780711200803141808",2,"C0334",0,0.428,0.159,0.413
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780607200803141809",2,"C0236",0,0.45625,0.11775,0.426
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781283200803141759",2,"C0369",0,0.40825,0.2025,0.38925
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780645200803141809",2,"C0426",0,0.40175,0.18625,0.412
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780916200803141804",2,"C1489",0,0.441,0.1395,0.4195
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781170200803141801",2,"C0845",0,0.40375,0.1785,0.41775
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780964200803141804",2,"C1021",0,0.39875,0.2085,0.39275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781139200803141802",2,"C0741",0,0.40475,0.26475,0.3305
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780864200803141806",2,"C1404",0,0.3955,0.23075,0.37375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780015200803141817",2,"C0196",0,0.381,0.29425,0.32475
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780174200803141815",2,"C1256",0,0.39325,0.28225,0.3245
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781247200803141800",2,"C0660",0,0.42425,0.13275,0.443
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780666200803141809",2,"C1199",0,0.39825,0.2855,0.31625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780321200803141813",2,"C0117",0,0.39425,0.2815,0.32425
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781097200803141802",2,"C0167",0,0.385,0.2885,0.3265
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780762200803141808",2,"C1295",0,0.441,0.0985,0.4605
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781280200803141759",2,"C1136",0,0.40175,0.282,0.31625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780804200803141806",2,"C1017",0,0.40025,0.19025,0.4095
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780494200803141811",2,"C0892",0,0.4135,0.1565,0.43
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781327200803141759",2,"C0752",0,0.39525,0.1715,0.43325
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780910200803141805",2,"C0924",0,0.39975,0.2925,0.30775
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781264200803141759",2,"C1132",0,0.3995,0.27825,0.32225
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780272200803141814",2,"C1364",0,0.3915,0.28425,0.32425
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780334200803141813",2,"C0888",0,0.40525,0.2935,0.30125
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780618200803141809",2,"C0815",0,0.42925,0.137,0.43375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781223200803141800",2,"C0654",0,0.4225,0.2,0.3775
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780957200803141805",2,"C0540",0,0.446,0.095,0.459
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780634200803141808",2,"C1191",0,0.42325,0.1795,0.39725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780687200803141808",2,"C0328",0,0.44625,0.17,0.38375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780841200803141806",2,"C0439",0,0.4445,0.11325,0.44225
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781423200803141757",2,"C0668",0,0.41625,0.13125,0.4525
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780336200803141813",2,"C1080",0,0.474,0.091,0.435
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781508200803141756",2,"C1529",0,0.38225,0.2025,0.41525
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781321200803141758",2,"C0559",0,0.41825,0.145,0.43675
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780780200803141807",2,"C1011",0,0.4385,0.2645,0.297
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780851200803141806",2,"C0633",0,0.41675,0.23675,0.3465
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780312200803141813",2,"C1074",0,0.46225,0.08825,0.4495
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781161200803141801",2,"C0075",0,0.41725,0.149,0.43375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780915200803141804",2,"C0721",0,0.44975,0.10625,0.444
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780117200803141816",2,"C0102",0,0.3765,0.284,0.3395
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780733200803141807",2,"C0520",0,0.45425,0.083,0.46275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780351200803141812",2,"C0688",0,0.44825,0.1445,0.40725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780885200803141805",2,"C0150",0,0.3975,0.269,0.3335
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781237200803141800",2,"C0466",0,0.42825,0.1905,0.38125
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781436200803141757",2,"C1439",0,0.34575,0.29525,0.359
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780242200803141814",2,"C1165",0,0.4035,0.2755,0.321
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781110200803141801",2,"C1310",0,0.42825,0.295,0.27675
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781523200803141756",2,"C0765",0,0.39475,0.17675,0.4285
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781236200803141800",2,"C1425",0,0.4315,0.12875,0.43975
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780966200803141804",2,"C0830",0,0.44125,0.1425,0.41625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780347200803141812",2,"C0687",0,0.44525,0.14925,0.4055
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780825200803141806",2,"C0435",0,0.43775,0.126,0.43625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780402200803141812",2,"C0797",0,0.42025,0.18475,0.395
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780635200803141808",2,"C0615",0,0.388,0.2495,0.3625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780678200803141808",2,"C0902",0,0.416,0.1805,0.4035
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780727200803141807",2,"C0710",0,0.42475,0.27375,0.3015
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780649200803141809",2,"C0427",0,0.39375,0.16425,0.442
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780440200803141811",2,"C1370",0,0.416,0.26675,0.31725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780521200803141810",2,"C0131",0,0.40225,0.26975,0.328
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780096200803141817",2,"C1356",0,0.36575,0.2535,0.38075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780290200803141814",2,"C0877",0,0.412,0.15725,0.43075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780584200803141810",2,"C0998",0,0.44675,0.1155,0.43775
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781267200803141759",2,"C0365",0,0.44375,0.14275,0.4135
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780317200803141813",2,"C0116",0,0.38925,0.2825,0.32825
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780944200803141804",2,"C1496",0,0.39,0.1805,0.4295
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780552200803141810",2,"C1470",0,0.42175,0.26125,0.317
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780345200803141812",2,"C0495",0,0.403,0.2585,0.3385
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781305200803141758",2,"C0555",0,0.46125,0.1145,0.42425
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780443200803141811",2,"C0603",0,0.40875,0.22275,0.3685
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781517200803141756",2,"C0572",0,0.4155,0.1575,0.427
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780583200803141810",2,"C0230",0,0.42175,0.13175,0.4465
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781058200803141802",2,"C0925",0,0.41225,0.26275,0.325
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780238200803141814",2,"C0792",0,0.453,0.1325,0.4145
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780768200803141808",2,"C1488",0,0.395,0.2845,0.3205
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780298200803141813",2,"C0879",0,0.4045,0.27425,0.32125
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780268200803141814",2,"C1363",0,0.3945,0.29625,0.30925
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780989200803141804",2,"C0068",0,0.4455,0.2705,0.284
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781246200803141800",2,"C1236",0,0.40825,0.2645,0.32725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780320200803141813",2,"C1076",0,0.3555,0.30275,0.34175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780506200803141811",2,"C0895",0,0.41425,0.16675,0.419
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781390200803141758",2,"C0864",0,0.40575,0.287,0.30725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780356200803141813",2,"C1457",0,0.37125,0.296,0.33275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780308200803141813",2,"C1073",0,0.43325,0.1595,0.40725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780407200803141812",2,"C0222",0,0.3975,0.26775,0.33475
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780730200803141807",2,"C1287",0,0.391,0.29225,0.31675
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781140200803141802",2,"C1509",0,0.4105,0.17025,0.41925
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781388200803141758",2,"C1055",0,0.39725,0.287,0.31575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780738200803141807",2,"C1289",0,0.37775,0.27325,0.349
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780266200803141814",2,"C1171",0,0.39725,0.26775,0.335
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780366200803141813",2,"C1268",0,0.40725,0.18525,0.4075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781052200803141803",2,"C1415",0,0.39375,0.19675,0.4095
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781384200803141758",2,"C1054",0,0.401,0.27825,0.32075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780826200803141806",2,"C1203",0,0.42325,0.16,0.41675
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781361200803141758",2,"C0089",0,0.43925,0.23675,0.324
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780950200803141805",2,"C1306",0,0.40775,0.2705,0.32175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780099200803141816",2,"C0289",0,0.404,0.179,0.417
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781354200803141758",2,"C0855",0,0.43575,0.1145,0.44975
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780445200803141811",2,"C0412",0,0.44325,0.10925,0.4475
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780830200803141806",2,"C1204",0,0.41925,0.1905,0.39025
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780325200803141813",2,"C0118",1,0.462,0.10925,0.42875
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780855200803141806",2,"C0634",0,0.41675,0.17825,0.405
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780489200803141811",2,"C0123",0,0.3905,0.26325,0.34625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780594200803141809",2,"C0809",0,0.43875,0.09475,0.4665
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780137200803141816",2,"C0107",1,0.45625,0.08575,0.458
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781363200803141758",2,"C0281",0,0.43425,0.11125,0.4545
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780702200803141808",2,"C0908",0,0.38425,0.30375,0.312
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781338200803141759",2,"C1331",0,0.4315,0.14575,0.42275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781462200803141757",2,"C0954",0,0.35825,0.2835,0.35825
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781200200803141800",2,"C1044",0,0.417,0.31125,0.27175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781487200803141756",2,"C0384",0,0.40225,0.137,0.46075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780954200803141805",2,"C1307",0,0.41175,0.23775,0.3505
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781073200803141802",2,"C0161",0,0.41325,0.25825,0.3285
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780398200803141812",2,"C0796",0,0.41825,0.17425,0.4075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780123200803141816",2,"C0295",0,0.38775,0.28825,0.324
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780006200803141817",2,"C0770",0,0.39825,0.20175,0.4
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781468200803141756",2,"C1147",0,0.4335,0.14975,0.41675
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780787200803141807",2,"C0245",0,0.4385,0.1305,0.431
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781126200803141801",2,"C1314",0,0.4085,0.1695,0.422
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781061200803141802",2,"C0158",0,0.40275,0.27725,0.32
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781245200803141800",2,"C0468",0,0.40175,0.205,0.39325
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780171200803141815",2,"C0679",0,0.43975,0.11075,0.4495
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780938200803141804",2,"C1303",0,0.41325,0.262,0.32475
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781284200803141759",2,"C1137",0,0.4025,0.26525,0.33225
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781452200803141757",2,"C1143",0,0.401,0.27325,0.32575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780070200803141816",2,"C1158",0,0.39575,0.29175,0.3125
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781312200803141758",2,"C1516",0,0.44275,0.124,0.43325
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780699200803141808",2,"C0331",0,0.44275,0.14775,0.4095
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780078200803141817",2,"C1160",0,0.4005,0.29725,0.30225
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780918200803141804",2,"C1298",0,0.42975,0.176,0.39425
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780285200803141814",2,"C0408",0,0.38975,0.18475,0.4255
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780427200803141812",2,"C0227",0,0.4125,0.21075,0.37675
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780017200803141817",2,"C0005",0,0.382,0.29475,0.32325
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780193200803141815",2,"C0013",0,0.42425,0.2925,0.28325
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780896200803141805",2,"C1112",0,0.40325,0.27625,0.3205
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781408200803141757",2,"C1432",0,0.39875,0.27175,0.3295
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780327200803141813",2,"C0310",0,0.40825,0.28725,0.3045
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780349200803141812",2,"C0496",0,0.3905,0.178,0.4315
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780937200803141804",2,"C0535",0,0.414,0.26975,0.31625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780326200803141813",2,"C0886",0,0.4135,0.29775,0.28875
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780473200803141812",2,"C0419",0,0.42575,0.17425,0.4
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781211200803141800",2,"C0651",0,0.39075,0.2685,0.34075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780062200803141816",2,"C1156",0,0.4145,0.274,0.3115
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780900200803141805",2,"C1113",0,0.42825,0.26575,0.306
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780689200803141808",2,"C0137",0,0.40775,0.18525,0.407
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780973200803141804",2,"C0064",0,0.38925,0.269,0.34175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780390200803141812",2,"C0794",0,0.46825,0.10025,0.4315
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781524200803141756",2,"C1533",0,0.39625,0.28075,0.323
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781121200803141801",2,"C0545",0,0.4355,0.1605,0.404
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780166200803141815",2,"C1254",0,0.456,0.09525,0.44875
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780585200803141810",2,"C0039",0,0.451,0.09875,0.45025
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780437200803141811",2,"C0410",0,0.40725,0.27475,0.318
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780417200803141812",2,"C0033",0,0.41225,0.15175,0.436
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781270200803141759",2,"C0942",0,0.39875,0.29225,0.309
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781418200803141757",2,"C1243",0,0.393,0.2235,0.3835
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781466200803141757",2,"C0955",0,0.38675,0.25775,0.3555
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781143200803141802",2,"C0742",0,0.3875,0.28975,0.32275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780852200803141806",2,"C1401",0,0.429,0.1215,0.4495
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780920200803141804",2,"C1490",0,0.408,0.16425,0.42775
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781419200803141757",2,"C0667",0,0.4245,0.20025,0.37525
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780556200803141810",2,"C1471",0,0.39325,0.2925,0.31425
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781107200803141801",2,"C0733",0,0.3885,0.29075,0.32075
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780898200803141805",2,"C0921",0,0.41025,0.2475,0.34225
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780658200803141809",2,"C1197",0,0.41425,0.25925,0.3265
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781335200803141759",2,"C0754",0,0.384,0.19725,0.41875
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780653200803141809",2,"C0428",0,0.40025,0.18375,0.416
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781192200803141800",2,"C1042",0,0.39925,0.269,0.33175
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781230200803141800",2,"C1232",0,0.41875,0.19075,0.3905
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780840200803141806",2,"C1398",0,0.45225,0.114,0.43375
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780049200803141816",2,"C0385",0,0.469,0.09525,0.43575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780774200803141807",2,"C0818",0,0.39475,0.18025,0.425
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781252200803141759",2,"C1129",0,0.44875,0.14225,0.409
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780880200803141805",2,"C1108",0,0.3785,0.2665,0.355
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781215200803141800",2,"C0652",0,0.45225,0.08575,0.462
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780850200803141806",2,"C1209",0,0.39375,0.229,0.37725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781266200803141759",2,"C0941",0,0.40625,0.286,0.30775
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780995200803141803",2,"C0261",0,0.3855,0.2,0.4145
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780092200803141817",2,"C1355",0,0.3975,0.28675,0.31575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781534200803141756",2,"C1344",0,0.419,0.302,0.279
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780533200803141810",2,"C0506",0,0.4045,0.1835,0.412
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781485200803141756",2,"C0192",0,0.3965,0.275,0.3285
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780346200803141812",2,"C1263",0,0.4265,0.1295,0.444
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781129200803141801",2,"C0547",0,0.429,0.25175,0.31925
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781334200803141759",2,"C1330",0,0.4165,0.1795,0.404
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780269200803141814",2,"C0404",0,0.461,0.1645,0.3745
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780875200803141805",2,"C0339",0,0.43825,0.087,0.47475
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781359200803141758",2,"C0280",0,0.412,0.1925,0.3955
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781115200803141801",2,"C0735",0,0.37725,0.207,0.41575
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781002200803141803",2,"C0839",0,0.4405,0.13675,0.42275
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780316200803141813",2,"C1075",0,0.402,0.3195,0.2785
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781135200803141802",2,"C0740",0,0.39425,0.2895,0.31625
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781286200803141759",2,"C0946",0,0.42225,0.29825,0.2795
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780613200803141809",2,"C0046",0,0.398,0.27475,0.32725
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097780874200803141805",2,"C0915",0,0.4435,0.15825,0.39825
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781090200803141802",2,"C0933",0,0.4055,0.2415,0.353
"4f15c1fc945cdd89340005f2","X000009778",8,"X0000097781347200803141758",2,"C0277",0,0.38475,0.23425,0.381
